path	class	function	start	end	lines	visibility	static	owner_zone	sha256	signature
src/mechanist/FirstPerson3DFramework.java	Particle	Particle	990	990	1	package	False	ui.render.surface	be51e15cae9d2a122c8ad6386bf3a06830f5c8e2298bbc14a027fb3d417e7185	record Particle(double x, double y, double z, double vx, double vy, double vz, long bornMillis, long lifeMillis, int color) {}
src/mechanist/FirstPerson3DFramework.java	LwjglRenderBackendProbe	LwjglRenderBackendProbe	1001	1001	1	private	False	ui.render.surface	96d9389cdba7504f856621e3644d077b6acbbaa72db6341978fbb90582cde04d	private LwjglRenderBackendProbe() {}
src/mechanist/FirstPerson3DFramework.java	LwjglRenderBackendProbe	available	1003	1003	1	package	True	ui.render.surface	d61eb3092d67231a842942c7d34318c452fcf5a33342ccdd80584b579fd6b09b	static boolean available() { return result().available(); }
src/mechanist/FirstPerson3DFramework.java	LwjglRenderBackendProbe	statusLine	1005	1005	1	package	True	ui.render.surface	06989aa3e9fd21fcfc551fe96bb68cd7f5cebab40db775243231fc3bb5d7dc85	static String statusLine() { return result().statusLine(); }
src/mechanist/FirstPerson3DFramework.java	LwjglRenderBackendProbe	result	1007	1035	29	package	True	ui.render.surface	abe79e6c031b1f3ee8e5b7634cdc8cdc8beb42729a5bfc33c734b028a6ef9708	static ProbeResult result() {
src/mechanist/FirstPerson3DFramework.java	ProbeResult	ProbeResult	1037	1041	5	package	False	ui.render.surface	1647626bcd0f63fe4ed724af82c339f88aeed8c9d4edc14ab62881f64b1e692d	record ProbeResult(boolean available, String version, String missing) {
src/mechanist/FixtureInteractionRegistry.java	status	Family	36	38	3	package	False	runtime.options	d0602ec6b8a94a82fb839db33483384335d78782620424b01c35d24043355e47	Family(String label, String interaction, String defaultSound, String lootOrFeedback, String followOnGate) {
src/mechanist/FixtureInteractionRegistry.java	Definition	Definition	51	56	6	package	False	runtime.options	da5ef99af777f111528ba13c497f82e8d627e6e89a30316e9cd309c0fd86f7c3	Definition(String type, Family family, int cooldownTurns, boolean searchable, boolean producesDialogue, boolean producesSound, boolean canTouchInventory, boolean canPreviewService, String notes) {
src/mechanist/FixtureInteractionRegistry.java	Definition	register	163	166	4	private	True	runtime.options	f58aae1ba27fd8c893415b6600ea5daac3dd3945a04bd9d697b1845fef095b61	private static void register(String type, Family family, int cooldownTurns, boolean searchable, boolean producesDialogue, boolean producesSound, boolean canTouchInventory, boolean canPreviewService, String notes) {
src/mechanist/FixtureInteractionRegistry.java	Definition	definitionFor	168	168	1	package	True	interaction.fixtures.machines	72738f487f526b0206e44711e5cbda71c9fad5615aa11027e88ba1db3d8c844c	static Definition definitionFor(String type) { return DEFINITIONS.get(AssetIntegrationDisciplineAuthority.canonicalType(type)); }
src/mechanist/FixtureInteractionRegistry.java	Definition	definitions	169	169	1	package	True	interaction.fixtures.machines	a48e1ccfb3e0667de2cbbed59a530784b2b027934ccc07e584adde869904d4a3	static Collection<Definition> definitions() { return Collections.unmodifiableCollection(DEFINITIONS.values()); }
src/mechanist/FixtureInteractionRegistry.java	Definition	isKnownFixture	170	170	1	package	True	ui.input.navigation	f427389df639808e050fc7da6c380e768d0e5e477f696b3b6ba39fd4c618ab8d	static boolean isKnownFixture(String type) { return DEFINITIONS.containsKey(AssetIntegrationDisciplineAuthority.canonicalType(type)); }
src/mechanist/FixtureInteractionRegistry.java	Definition	cooldownFor	172	175	4	package	True	interaction.fixtures.machines	36c1662742a4c274a850fcbf56373b102060b318d3c23073e25f9d78e29e9c33	static int cooldownFor(String type, int fallback) {
src/mechanist/FixtureInteractionRegistry.java	Definition	soundFor	177	180	4	package	True	runtime.options	0d6dcd5e1a7946c547e01d26ad295f4ac1eab9fabe5bb967511d9df2218eed4d	static String soundFor(String type, String fallback) {
src/mechanist/FixtureInteractionRegistry.java	Definition	auditSummary	182	188	7	package	True	world.generation.transition	2bd85b2b0faf4a3a18755d96a6912a0c85b5371d233439e1156bef73a467f507	static String auditSummary() {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	Variant	56	64	9	package	False	ui.input.navigation	b7321e66f0a48b65f547b68d2206824ca4656c44845b9163d84239767c6bf3f9	Variant(String type, char glyph, String token, String artKey, String label, String inspection, String operationPreview) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	FoodBioProductionFixtureAuthority	72	72	1	private	False	interaction.fixtures.machines	592c77d0c82833d9efd17b1ee0723e1effa4b92313b93900c1c92fbd6f490ca0	private FoodBioProductionFixtureAuthority() {}
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	isFamilyType	74	74	1	package	True	interaction.fixtures.machines	77bdb5dd565b1ff37b1dc123a8c1ea403d6e02e96bdb947facbeb6c7be85552f	static boolean isFamilyType(String type) { return variantFor(type) != null; }
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	variantFor	76	79	4	package	True	interaction.fixtures.machines	10a3a240a9df8f88612abc108934f3ee21e7db9cf0d11b89101404265cacd9a3	static Variant variantFor(String type) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	artKeyForType	81	84	4	package	True	ui.input.navigation	409d1848f2e4e585385b8d9df2db579ebec48c253263476e0bf108ee967c9a73	static String artKeyForType(String type) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	glyphForType	86	89	4	package	True	interaction.fixtures.machines	fb51de065013fdb1eee3c96539ec3671af903404d0ecd08f2862350dcbf957cf	static char glyphForType(String type) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	chooseRoomFixtureType	91	128	38	package	True	world.generation.transition	4e827a14b06214c1c3942f47e67e11485e84ff28ef1619fb283de7293fecc8b1	static String chooseRoomFixtureType(World w, RoomProfile rp, int roomId, Random r) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	roomLabel	130	135	6	package	True	world.generation.transition	372bb4732d522c754ee42dd282c202d6c5d90205a87759d4a7650701f2413f1e	static String roomLabel(String type, RoomProfile rp, ZoneType z) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	roomStock	137	144	8	package	True	world.generation.transition	18fa5e5136da9e60bbf71717728ecea95c92774409c1e94ef673968eb63e20d8	static String roomStock(String type, RoomProfile rp, World w, int roomId, char under) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	inspectionLine	146	150	5	package	True	interaction.fixtures.machines	d289a2d2991d5e1a33ffd74db9571d1df155bb980f6c9cf8c3957800c877e14e	static String inspectionLine(String type) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	interactionVerb	152	165	14	package	True	interaction.fixtures.machines	38de45797a68bbd15ab9b55fae2f6b0f4c42a2a700637c136e7242189c615777	static String interactionVerb(String type) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	shortLabel	167	172	6	package	True	interaction.fixtures.machines	3897dcd959f980e5d1a6d332ba126337e9aae9523c96b6de56ce23d7f11a0701	static String shortLabel(MapObjectState m) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	auditSummary	174	177	4	package	True	world.generation.transition	295d202f115185cbd309b68ee80a0d61e3e98a04e4c4f30656f0ea8d67cd00aa	static String auditSummary() {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	roomText	179	183	5	private	True	world.generation.transition	8095c2e76508aed70c0a42e72c7617d3eb3967f4b71a4feee6de79708c5929d5	private static String roomText(RoomProfile rp) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	contains	185	189	5	private	True	interaction.fixtures.machines	ced8accba21f7f40754e8d999adf8dce188440b2afe16c9ad9b4cb1b9c4f6852	private static boolean contains(String s, String... parts) {
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	title	191	191	1	private	True	interaction.fixtures.machines	feb92c337a38d86f9128e03f78281f0aff9ec2fad557e38793af42d6e27fdb9e	private static String title(String s) { return s == null || s.isBlank() ? "Food/bio fixture" : Character.toUpperCase(s.charAt(0)) + s.substring(1); }
src/mechanist/FoodBioProductionFixtureAuthority.java	Variant	safe	192	192	1	private	True	interaction.fixtures.machines	9b915d8276acd6c4371d7715e1f4daf172e0f1d6ffc8441cef3937e9734729ff	private static String safe(String s) { return s == null ? "" : s.replace(';', ','); }
src/mechanist/FramePacingAndStressFramework.java	FramePacingAndStressFramework	FramePacingAndStressFramework	14	14	1	private	False	ui.render.surface	1502cd528cb48a64f7bc3f8c3ea5bc857848510c13726359d8b96e94e74ea7ae	private FramePacingAndStressFramework() {}
src/mechanist/FramePacingAndStressFramework.java	FramePacingAndStressFramework	frameIntervalNanos	19	23	5	package	True	ui.render.surface	5608f16e742e2c6f1ace54e0ae9c4f3b0bcf52ddf0e983c24575542ce5e01105	static long frameIntervalNanos(GameOptions options) {
src/mechanist/FramePacingAndStressFramework.java	FramePacingAndStressFramework	preferredTimerDelayMillis	25	29	5	package	True	ui.render.surface	d36d2d199feeb0b5dcee90bb7bd485d7ad81a27ed6e556997e775babf338ca69	static int preferredTimerDelayMillis(GameOptions options) {
src/mechanist/FramePacingAndStressFramework.java	FrameTelemetrySnapshot	FrameTelemetrySnapshot	32	50	19	package	False	ui.render.surface	defb1e2e5352debc27927f2af109061e274c66a288d416fac9ac44446e2abffd	record FrameTelemetrySnapshot(double fps, double msPerFrame, double peakFps, double varianceMs, long frameCount, int activeElements, boolean stressActive, boolean limited) {
src/mechanist/FramePacingAndStressFramework.java	FrameLimiterEngine	configure	65	69	5	package	False	ui.render.surface	1b4c880da55bca02791580f6e05617959a3b59a887dde5a981da465b554ffc73	void configure(GameOptions options) {
src/mechanist/FramePacingAndStressFramework.java	FrameLimiterEngine	shouldRunPulse	71	82	12	package	False	ui.render.surface	8a370c44e8d0ac4ccde3b086f09ae3170308fabd48e95ab65b5f3bc4bf808b9f	boolean shouldRunPulse(long nowNanos) {
src/mechanist/FramePacingAndStressFramework.java	FrameLimiterEngine	recordFrame	84	93	10	package	False	ui.render.surface	ec93bddb3395fa91053b88e815f9beaff810ca60e08d51f5bbf4e29f296c1d2d	void recordFrame(long elapsedNanos, int activeElements) {
src/mechanist/FramePacingAndStressFramework.java	FrameLimiterEngine	snapshot	95	109	15	package	False	ui.render.surface	7a52aed4578f1778665ed5f1c461bc227c7ce802cbb4bac1069f03ac3eaff51f	FrameTelemetrySnapshot snapshot(boolean stressActive) {
src/mechanist/FramePacingAndStressFramework.java	FrameLimiterEngine	drawOverlay	111	128	18	package	False	ui.render.surface	49fdbfe8b6f2265215d48862790f8cf119985ac7b03b2bd8c370422f10781fb6	void drawOverlay(Graphics2D g, int w, int h, boolean stressActive) {
src/mechanist/FramePacingAndStressFramework.java	FrameLimiterEngine	finalReport	130	135	6	package	False	ui.render.surface	881d94b1620238b867b0103038c7e9a7f18375d7b3d7958f9d07f574f19f06f6	String finalReport(boolean stressActive) {
src/mechanist/FramePacingAndStressFramework.java	FramePacingStyles	FramePacingStyles	143	143	1	private	False	ui.render.surface	a77b277d5a1d42c42cb2355c7e40a293cd290b31124accdfc9c5bf3e2360986f	private FramePacingStyles() {}
src/mechanist/FramePacingAndStressFramework.java	HighPrecisionFramePulseLoop	HighPrecisionFramePulseLoop	154	157	4	package	False	ui.render.surface	59ea7eac611409551e06a99066821aead6247a55e96f58c64b761434ed3d0c2d	HighPrecisionFramePulseLoop(String threadName, Runnable pulse) {
src/mechanist/FramePacingAndStressFramework.java	HighPrecisionFramePulseLoop	configure	159	162	4	package	False	ui.render.surface	90ffc885047aa582b03b1422e28b519a5e9f44385ae8d29cea15698c5a20b40a	void configure(GameOptions options) {
src/mechanist/FramePacingAndStressFramework.java	HighPrecisionFramePulseLoop	start	164	169	6	package	False	ui.render.surface	dde80bdde0b98fddc74c16352b30e30ec93ae6b0d67ab70bb1af133ef74dc332	void start() {
src/mechanist/FramePacingAndStressFramework.java	HighPrecisionFramePulseLoop	runLoop	171	189	19	private	False	ui.render.surface	c5e53d1f53b3b55c3264536eb014ce5a1465cdc8b5d81c6404c4ed2a345494c9	private void runLoop() {
src/mechanist/FramePacingAndStressFramework.java	HighPrecisionFramePulseLoop	sleepUntil	191	203	13	private	False	ui.render.surface	c410376404a7a1cb17a644decfd2760b8e3430bc576efc89cdbb7c15dc3363f9	private void sleepUntil(long targetNanos, long nowNanos) {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	RenderStressTestCoordinator	227	235	9	package	False	ui.render.surface	1443a6aba0bb6ba6c005acdfefe2e19c67dc9585be31721dcdf8dd024bb5dab8	RenderStressTestCoordinator() {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	toggle	237	255	19	package	False	ui.render.surface	6bd05c920517044407d52ae10cd4c29ba2bc2010d5d66e0b171cd2c1d4ec3515	String toggle(FrameLimiterEngine metrics) {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	active	257	257	1	package	False	ui.render.surface	f92ae046a7acc8fb87c843361d7b26de0edb606188ff1fac60587b545c04d75e	boolean active() { return active.get(); }
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	finalReport	258	258	1	package	False	ui.render.surface	aa2439c9991e6c5431c46a3bc7da0d8a0cebc64ffd16da2d552cfb286c18e626	String finalReport() { return finalReport; }
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	activeElements	260	262	3	package	False	ui.render.surface	4ac82b8bb59467a00ddfab33585379e18d2270acad04128d666a6aeb3d2d79ff	int activeElements() {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	updateAndRender	264	279	16	package	False	ui.render.surface	4315511b989b8ea3d9fef6f98c765e89aacc5f512096c49746346bb38cbf65fa	void updateAndRender(Graphics2D g, GamePanel panel, int w, int h) {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	seedInitialBurst	281	285	5	private	False	ui.render.surface	416553e6e5d7ed61cf2263946060a66d96ef7de06578efd74689f57ac96c1b07	private void seedInitialBurst() {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	floodParticles	287	295	9	private	False	ui.render.surface	45105205183a55200ddf12642abdf4f357227e745175c39eeabe65928f6f17d9	private void floodParticles(int w, int h) {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	syntheticRaycastLoad	297	314	18	private	False	ui.render.surface	214bd2a332e7ff52e2be5a3e8eb4eedfb9c6f4f129244fabce05014fa35b4ff0	private int syntheticRaycastLoad(GamePanel panel, int w, int h) {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	renderSyntheticSolids	316	321	6	private	False	ui.render.surface	34f8a66cb073168d070e83f5b4b3b60f03e04cf03c321a0984672c4fc089d136	private void renderSyntheticSolids(Graphics2D g) {
src/mechanist/FramePacingAndStressFramework.java	RenderStressTestCoordinator	drawStressBanner	323	333	11	private	False	ui.render.surface	dd40d33fc8d8d91aeef00370eb97b1cbe328dafe4785a29699bcd3a57282705a	private void drawStressBanner(Graphics2D g, int w, int h, int activeNow) {
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	FrontageFixtureInteractionAuthority	28	28	1	private	False	world.generation.transition	ca9cfcf2062e9e8411f1eb169d52b9e09bad059cdd06b696a29204f5f653e15e	private FrontageFixtureInteractionAuthority() {}
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	tryInteract	30	47	18	package	True	ui.render.surface	3708584c15c43bf99fcde4625985109bab26979a15688f85caac15313cecc165	static boolean tryInteract(GamePanel g, int tx, int ty) {
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	interactScavengeContainer	49	75	27	package	True	ui.render.surface	33741e58ed63365a6c5b989c2fa08531b187368faac01b1df261bff127af89f4	static void interactScavengeContainer(GamePanel g, MapObjectState m) {
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	interactBench	77	86	10	package	True	ui.render.surface	21a3774d6c6092b5e9b625946bb9b5a933272c2f78f17fa22c37f50453cfd983	static void interactBench(GamePanel g, MapObjectState m) {
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	interactPictScreen	88	99	12	package	True	ui.render.surface	d198f276e66378d89c8fce45b409badf38acb1ac11fa7a00c8e0a106ea3c4821	static void interactPictScreen(GamePanel g, MapObjectState m) {
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	interactRadio	101	112	12	package	True	ui.render.surface	624eac8de551353ab41d44a186dc6bf6d23eda42dbad2b2ae74f102cb7fdca28	static void interactRadio(GamePanel g, MapObjectState m) {
src/mechanist/FrontageFixtureInteractionAuthority.java	FrontageFixtureInteractionAuthority	interactInfoKiosk	114	123	10	package	True	ui.render.surface	8243513262491f1d74ed10bcdd00adefb1b5c73c85ad9c786a2e2f95948de33f	static void interactInfoKiosk(GamePanel g, MapObjectState m) {
