asset_id	path	resolution	source_group	source_atlas	row	col	category	content_type	description	descriptor_source	content_tags	brightness	edge_density	visible_ratio
corridors_corridorsb_r05c05	32px/Corridors/CorridorsB_r05c05_32px.png	32	Corridors	CorridorsB	5	5	corridors			derived	corridors,corridorsb,architecture,corridor,floor,walkway,interior,color_black,filled,dark,medium_detail	31.62	0.1221	0.9883
defenses_defenses_r01c01	32px/Defenses/Defenses_r01c01_32px.png	32	Defenses	Defenses	1	1	defenses			derived	defenses,defense,fortification,military,equipment,color_mixed,filled,dark,medium_detail	36.75	0.0912	0.9883
defenses_defenses_r01c02	32px/Defenses/Defenses_r01c02_32px.png	32	Defenses	Defenses	1	2	defenses			derived	defenses,defense,fortification,military,equipment,color_dark_gray,filled,dark,medium_detail	32.58	0.0971	0.9883
defenses_defenses_r01c03	32px/Defenses/Defenses_r01c03_32px.png	32	Defenses	Defenses	1	3	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	26.96	0.114	1.0
defenses_defenses_r01c04	32px/Defenses/Defenses_r01c04_32px.png	32	Defenses	Defenses	1	4	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.58	0.101	0.9961
defenses_defenses_r01c05	32px/Defenses/Defenses_r01c05_32px.png	32	Defenses	Defenses	1	5	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	27.27	0.0803	1.0
defenses_defenses_r02c01	32px/Defenses/Defenses_r02c01_32px.png	32	Defenses	Defenses	2	1	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	27.05	0.0839	0.9883
defenses_defenses_r02c02	32px/Defenses/Defenses_r02c02_32px.png	32	Defenses	Defenses	2	2	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.2	0.0826	0.9883
defenses_defenses_r02c03	32px/Defenses/Defenses_r02c03_32px.png	32	Defenses	Defenses	2	3	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	26.81	0.079	1.0
defenses_defenses_r02c04	32px/Defenses/Defenses_r02c04_32px.png	32	Defenses	Defenses	2	4	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	26.7	0.0792	0.9961
defenses_defenses_r02c05	32px/Defenses/Defenses_r02c05_32px.png	32	Defenses	Defenses	2	5	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.84	0.0832	1.0
defenses_defenses_r03c01	32px/Defenses/Defenses_r03c01_32px.png	32	Defenses	Defenses	3	1	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.63	0.0958	0.9961
defenses_defenses_r03c02	32px/Defenses/Defenses_r03c02_32px.png	32	Defenses	Defenses	3	2	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	24.72	0.0824	0.9805
defenses_defenses_r03c03	32px/Defenses/Defenses_r03c03_32px.png	32	Defenses	Defenses	3	3	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	24.65	0.0898	0.9922
defenses_defenses_r03c04	32px/Defenses/Defenses_r03c04_32px.png	32	Defenses	Defenses	3	4	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.71	0.0887	0.9961
defenses_defenses_r03c05	32px/Defenses/Defenses_r03c05_32px.png	32	Defenses	Defenses	3	5	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	24.13	0.0941	0.9922
defenses_defenses_r04c01	32px/Defenses/Defenses_r04c01_32px.png	32	Defenses	Defenses	4	1	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	26.2	0.0986	0.9844
defenses_defenses_r04c02	32px/Defenses/Defenses_r04c02_32px.png	32	Defenses	Defenses	4	2	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	23.48	0.105	0.9922
defenses_defenses_r04c03	32px/Defenses/Defenses_r04c03_32px.png	32	Defenses	Defenses	4	3	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.65	0.1033	0.9961
defenses_defenses_r04c04	32px/Defenses/Defenses_r04c04_32px.png	32	Defenses	Defenses	4	4	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	23.6	0.0973	0.9922
defenses_defenses_r04c05	32px/Defenses/Defenses_r04c05_32px.png	32	Defenses	Defenses	4	5	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	23.44	0.0942	0.9961
defenses_defenses_r05c01	32px/Defenses/Defenses_r05c01_32px.png	32	Defenses	Defenses	5	1	defenses			derived	defenses,defense,fortification,military,equipment,color_dark_gray,filled,dark,medium_detail	33.21	0.1106	0.9883
defenses_defenses_r05c02	32px/Defenses/Defenses_r05c02_32px.png	32	Defenses	Defenses	5	2	defenses			derived	defenses,defense,fortification,military,equipment,color_dark_gray,filled,dark,medium_detail	31.67	0.1005	0.9883
defenses_defenses_r05c03	32px/Defenses/Defenses_r05c03_32px.png	32	Defenses	Defenses	5	3	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.92	0.0916	1.0
defenses_defenses_r05c04	32px/Defenses/Defenses_r05c04_32px.png	32	Defenses	Defenses	5	4	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	25.19	0.0875	0.9961
defenses_defenses_r05c05	32px/Defenses/Defenses_r05c05_32px.png	32	Defenses	Defenses	5	5	defenses			derived	defenses,defense,fortification,military,equipment,color_black,filled,dark,medium_detail	26.39	0.1019	1.0
defenses_enforcer_assets_r01c01	32px/Defenses/Enforcer_assets_r01c01_32px.png	32	Defenses	Enforcer_assets	1	1	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	28.47	0.1193	0.9922
defenses_enforcer_assets_r01c02	32px/Defenses/Enforcer_assets_r01c02_32px.png	32	Defenses	Enforcer_assets	1	2	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	26.96	0.1203	0.9844
defenses_enforcer_assets_r01c03	32px/Defenses/Enforcer_assets_r01c03_32px.png	32	Defenses	Enforcer_assets	1	3	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	27.33	0.114	0.9883
defenses_enforcer_assets_r01c04	32px/Defenses/Enforcer_assets_r01c04_32px.png	32	Defenses	Enforcer_assets	1	4	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	30.65	0.1256	1.0
defenses_enforcer_assets_r01c05	32px/Defenses/Enforcer_assets_r01c05_32px.png	32	Defenses	Enforcer_assets	1	5	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	30.47	0.1253	1.0
defenses_enforcer_assets_r02c01	32px/Defenses/Enforcer_assets_r02c01_32px.png	32	Defenses	Enforcer_assets	2	1	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	27.58	0.118	0.9961
defenses_enforcer_assets_r02c02	32px/Defenses/Enforcer_assets_r02c02_32px.png	32	Defenses	Enforcer_assets	2	2	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	26.57	0.1106	0.9805
defenses_enforcer_assets_r02c03	32px/Defenses/Enforcer_assets_r02c03_32px.png	32	Defenses	Enforcer_assets	2	3	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	26.69	0.1154	0.9922
defenses_enforcer_assets_r02c04	32px/Defenses/Enforcer_assets_r02c04_32px.png	32	Defenses	Enforcer_assets	2	4	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	26.29	0.1219	0.9961
defenses_enforcer_assets_r02c05	32px/Defenses/Enforcer_assets_r02c05_32px.png	32	Defenses	Enforcer_assets	2	5	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	29.27	0.1243	0.9961
defenses_enforcer_assets_r03c01	32px/Defenses/Enforcer_assets_r03c01_32px.png	32	Defenses	Enforcer_assets	3	1	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	26.36	0.101	0.9961
defenses_enforcer_assets_r03c02	32px/Defenses/Enforcer_assets_r03c02_32px.png	32	Defenses	Enforcer_assets	3	2	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	25.12	0.0993	0.9805
defenses_enforcer_assets_r03c03	32px/Defenses/Enforcer_assets_r03c03_32px.png	32	Defenses	Enforcer_assets	3	3	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	25.92	0.0975	0.9922
defenses_enforcer_assets_r03c04	32px/Defenses/Enforcer_assets_r03c04_32px.png	32	Defenses	Enforcer_assets	3	4	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	31.57	0.1075	0.9961
defenses_enforcer_assets_r03c05	32px/Defenses/Enforcer_assets_r03c05_32px.png	32	Defenses	Enforcer_assets	3	5	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	28.65	0.1114	0.9961
defenses_enforcer_assets_r04c01	32px/Defenses/Enforcer_assets_r04c01_32px.png	32	Defenses	Enforcer_assets	4	1	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	28.72	0.113	0.9883
defenses_enforcer_assets_r04c02	32px/Defenses/Enforcer_assets_r04c02_32px.png	32	Defenses	Enforcer_assets	4	2	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	28.39	0.1116	0.9883
defenses_enforcer_assets_r04c03	32px/Defenses/Enforcer_assets_r04c03_32px.png	32	Defenses	Enforcer_assets	4	3	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	28.55	0.1243	0.9844
defenses_enforcer_assets_r04c04	32px/Defenses/Enforcer_assets_r04c04_32px.png	32	Defenses	Enforcer_assets	4	4	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	29.08	0.1239	0.9961
defenses_enforcer_assets_r04c05	32px/Defenses/Enforcer_assets_r04c05_32px.png	32	Defenses	Enforcer_assets	4	5	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	25.65	0.1072	0.9961
defenses_enforcer_assets_r05c01	32px/Defenses/Enforcer_assets_r05c01_32px.png	32	Defenses	Enforcer_assets	5	1	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	25.12	0.1088	0.9922
defenses_enforcer_assets_r05c02	32px/Defenses/Enforcer_assets_r05c02_32px.png	32	Defenses	Enforcer_assets	5	2	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_dark_gray,filled,dark,medium_detail	32.94	0.1117	0.9844
defenses_enforcer_assets_r05c03	32px/Defenses/Enforcer_assets_r05c03_32px.png	32	Defenses	Enforcer_assets	5	3	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	26.79	0.1137	0.9883
defenses_enforcer_assets_r05c04	32px/Defenses/Enforcer_assets_r05c04_32px.png	32	Defenses	Enforcer_assets	5	4	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	24.51	0.1023	1.0
defenses_enforcer_assets_r05c05	32px/Defenses/Enforcer_assets_r05c05_32px.png	32	Defenses	Enforcer_assets	5	5	defenses			derived	defenses,defense,fortification,enforcer,security,law,military,equipment,color_black,filled,dark,medium_detail	28.03	0.11	1.0
defenses_noble_house_defenses_r01c01	32px/Defenses/Noble_House_defenses_r01c01_32px.png	32	Defenses	Noble_House_defenses	1	1	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	39.18	0.1038	0.9961
defenses_noble_house_defenses_r01c02	32px/Defenses/Noble_House_defenses_r01c02_32px.png	32	Defenses	Noble_House_defenses	1	2	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	39.02	0.0985	0.9922
defenses_noble_house_defenses_r01c03	32px/Defenses/Noble_House_defenses_r01c03_32px.png	32	Defenses	Noble_House_defenses	1	3	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	35.64	0.1082	0.9922
defenses_noble_house_defenses_r01c04	32px/Defenses/Noble_House_defenses_r01c04_32px.png	32	Defenses	Noble_House_defenses	1	4	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	38.36	0.1074	1.0
defenses_noble_house_defenses_r01c05	32px/Defenses/Noble_House_defenses_r01c05_32px.png	32	Defenses	Noble_House_defenses	1	5	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	41.26	0.106	1.0
defenses_noble_house_defenses_r02c01	32px/Defenses/Noble_House_defenses_r02c01_32px.png	32	Defenses	Noble_House_defenses	2	1	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	37.97	0.0991	0.9961
defenses_noble_house_defenses_r02c02	32px/Defenses/Noble_House_defenses_r02c02_32px.png	32	Defenses	Noble_House_defenses	2	2	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	35.29	0.099	0.9922
defenses_noble_house_defenses_r02c03	32px/Defenses/Noble_House_defenses_r02c03_32px.png	32	Defenses	Noble_House_defenses	2	3	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	32.87	0.1056	0.9922
defenses_noble_house_defenses_r02c04	32px/Defenses/Noble_House_defenses_r02c04_32px.png	32	Defenses	Noble_House_defenses	2	4	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	37.05	0.1055	1.0
defenses_noble_house_defenses_r02c05	32px/Defenses/Noble_House_defenses_r02c05_32px.png	32	Defenses	Noble_House_defenses	2	5	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	38.88	0.1073	1.0
defenses_noble_house_defenses_r03c01	32px/Defenses/Noble_House_defenses_r03c01_32px.png	32	Defenses	Noble_House_defenses	3	1	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	34.24	0.0948	0.9961
defenses_noble_house_defenses_r03c02	32px/Defenses/Noble_House_defenses_r03c02_32px.png	32	Defenses	Noble_House_defenses	3	2	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	33.37	0.0977	1.0
defenses_noble_house_defenses_r03c03	32px/Defenses/Noble_House_defenses_r03c03_32px.png	32	Defenses	Noble_House_defenses	3	3	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	32.02	0.0995	0.9844
defenses_noble_house_defenses_r03c04	32px/Defenses/Noble_House_defenses_r03c04_32px.png	32	Defenses	Noble_House_defenses	3	4	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	36.52	0.1037	0.9922
defenses_noble_house_defenses_r03c05	32px/Defenses/Noble_House_defenses_r03c05_32px.png	32	Defenses	Noble_House_defenses	3	5	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	34.07	0.0998	0.9922
defenses_noble_house_defenses_r04c01	32px/Defenses/Noble_House_defenses_r04c01_32px.png	32	Defenses	Noble_House_defenses	4	1	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	41.43	0.1216	0.9922
defenses_noble_house_defenses_r04c02	32px/Defenses/Noble_House_defenses_r04c02_32px.png	32	Defenses	Noble_House_defenses	4	2	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	35.64	0.1116	0.9883
defenses_noble_house_defenses_r04c03	32px/Defenses/Noble_House_defenses_r04c03_32px.png	32	Defenses	Noble_House_defenses	4	3	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	34.8	0.1095	0.9961
defenses_noble_house_defenses_r04c04	32px/Defenses/Noble_House_defenses_r04c04_32px.png	32	Defenses	Noble_House_defenses	4	4	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	40.92	0.1164	0.9961
defenses_noble_house_defenses_r04c05	32px/Defenses/Noble_House_defenses_r04c05_32px.png	32	Defenses	Noble_House_defenses	4	5	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_dark_gray,filled,dark,medium_detail	35.08	0.1105	0.9961
defenses_noble_house_defenses_r05c01	32px/Defenses/Noble_House_defenses_r05c01_32px.png	32	Defenses	Noble_House_defenses	5	1	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	40.15	0.1134	0.9961
defenses_noble_house_defenses_r05c02	32px/Defenses/Noble_House_defenses_r05c02_32px.png	32	Defenses	Noble_House_defenses	5	2	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	37.91	0.0908	0.9922
defenses_noble_house_defenses_r05c03	32px/Defenses/Noble_House_defenses_r05c03_32px.png	32	Defenses	Noble_House_defenses	5	3	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	36.24	0.1056	0.9922
defenses_noble_house_defenses_r05c04	32px/Defenses/Noble_House_defenses_r05c04_32px.png	32	Defenses	Noble_House_defenses	5	4	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	37.99	0.1048	1.0
defenses_noble_house_defenses_r05c05	32px/Defenses/Noble_House_defenses_r05c05_32px.png	32	Defenses	Noble_House_defenses	5	5	defenses			derived	defenses,defense,fortification,noble,faction,house,military,equipment,color_mixed,filled,dark,medium_detail	40.36	0.1294	1.0
defenses_noble_houses_defenses_2_r01c01	32px/Defenses/Noble_Houses_Defenses_2_r01c01_32px.png	32	Defenses	Noble_Houses_Defenses_2	1	1	defenses			derived	defenses,defense,fortification,noble,faction,houses,military,equipment,color_mixed,filled,dark,medium_detail	35.7	0.1224	1.0
